# 출처 K카(kcar.com) 직영 매물 목록 API. 수집 2026-09-08 17:21 KST. 수집 968대 중 조건 통과 319대. 개인 검토용 비공식 분석, 상업적 이용 금지. total_cost/insurance_history/owner_changes/listed_date/warranty 는 상세 페이지가 robots.txt Disallow 라 미수집(null).
id,url,maker,model,model_group,full_name,trim,trim_series,year_month,year,model_year,km,price,total_cost,total_cost_est,fuel,fuel_raw,transmission,cc,body_type,category_raw,accident,insurance_history,owner_changes,options,location,listed_date,warranty,photo,use_tag,rent_reg,reg_type,group_key,group_n,group_median_price,group_median_km,price_gap,km_gap,group_note,score
EC61382279,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61382279,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 럭셔리,2.0 럭셔리,2.0,2019-03,2019,2019,71839,1130,,1212,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,아산직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/07/174/61382279_1/main/main780.jpg,,N,SELL,더 뉴 K5 2세대 2019±1,14,1175.0,79514,0.0383,0.0965,,32.2
EC61396121,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396121,현대,베뉴,베뉴,현대 베뉴 1.6 모던 ,1.6 모던,1.6,2019-07,2019,2020,78183,1210,,1298,가솔린,가솔린,오토,1598,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비,홈서비스 메가센터 홈서비스 메가센터,,,https://img.kcar.com/3dcarpicture/2026/08/173/61396121_1/main/main780.jpg,,N,SELL,베뉴 2019±1,4,1185.0,95411,-0.0211,0.1806,,32.0
EC61398951,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61398951,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 GDI 밸류 플러스 ,1.6 GDI 밸류 플러스,1.6,2018-09,2018,2018,114701,930,,998,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,평택직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/177/61398951_1/main/main780.jpg,,N,SELL,아반떼 AD 2018±1,13,1010,86906,0.0792,-0.3198,,31.9
EC61408559,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408559,기아,올 뉴 K3,K3,기아 올 뉴 K3 럭셔리 ,럭셔리,럭셔리,2019-07,2019,2020,93718,1050,,1126,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,인천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61408559_045.jpg,,N,SELL,올 뉴 K3 2019±1,9,1140,91330,0.0789,-0.0261,,31.8
EC61388037,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61388037,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2018-04,2018,2018,109935,880,,945,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,구미직영점 경북,,,https://img.kcar.com/3dcarpicture/2026/07/075/61388037_2/main/main780.jpg,출퇴근용|영업용,N,SELL,스토닉 2018±1 / 1.6 계열,19,990,86076,0.1111,-0.2772,트림계열 세분(가격 산포 큼),31.7
EC61395528,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395528,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2017-07,2017,2018,118424,870,,934,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,양산직영점 경남,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61395528_045.jpg,출퇴근용|영업용,N,SELL,스토닉 2017±1 / 1.6 계열,13,910,106938,0.044,-0.1074,트림계열 세분(가격 산포 큼),31.6
EC61405701,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405701,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-05,2017,2018,88192,1250,,1340,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/09/067/61405701_2/main/main780.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,-0.0246,0.1718,,31.5
EC61411043,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61411043,현대,코나,코나,현대 코나 1.6 터보 2WD 모던,1.6 터보 2WD 모던,1.6,2017-11,2017,2018,78718,1170,,1255,가솔린,가솔린,오토,1591,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,경기서부직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture01/pic6141/kcarM_61411043_045.jpg,,N,SELL,코나 2017±1,11,1110,95210,-0.0541,0.1732,,31.5
EC61403361,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403361,현대,코나,코나,현대 코나 디젤 1.6 2WD 모던,디젤 1.6 2WD 모던,디젤,2019-04,2019,2019,72535,1190,,1276,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,오산동탄직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/093/61403361_1/main/main780.jpg,출퇴근용|영업용,N,SELL,코나 2019±1,10,1140.0,96208,-0.0439,0.2461,,31.4
EC61403413,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403413,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트 베스트 초이스 패키지,1.6 스마트 베스트 초이스 패키지,1.6,2020-03,2020,2020,95382,1090,,1169,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,용인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/140/61403413_1/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2020±1,14,1180.0,84434,0.0763,-0.1297,,31.4
EC61395123,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395123,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 9인승 프레스티지 ,9인승 프레스티지,9인승,2017-03,2017,2017,92111,1130,,1212,디젤,디젤,오토,2199,미니밴,RV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,영등포직영점 서울,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61395123_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,0.0424,-0.0418,,31.4
EC61395825,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395825,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 디럭스,1.4 가솔린 디럭스,1.4,2019-11,2019,2020,76996,980,,1052,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,열선시트|크루즈,포천직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/07/145/61395825_1/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,0.125,0.0024,,31.4
EC61379224,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61379224,현대,그랜저 IG,그랜저,현대 그랜저 IG 3.0 익스클루시브 세부등급 없음,3.0 익스클루시브,3.0,2018-08,2018,2019,104935,1240,,1330,가솔린,가솔린,오토,2999,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,서초직영점 서울,,,https://img.kcar.com/carpicture/carpicture07/pic6137/kcarM_61379224_045.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,0.0,0.0194,,31.3
EC61366490,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61366490,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 ,2.0 스마트,2.0,2017-08,2017,2018,111359,1120,,1201,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,대구반야월직영점 경북,,,https://img.kcar.com/carpicture/carpicture06/pic6136/kcarM_61366490_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,0.0744,-0.1907,,31.2
EC61386978,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61386978,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.0 GDI 프레스티지 ,3.0 GDI 프레스티지,3.0,2018-05,2018,2018,84281,1160,,1244,가솔린,가솔린,오토,2999,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,영등포직영점 서울,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61386978_045.jpg,,N,SELL,올 뉴 K7 2018±1,20,1190.0,94728,0.0252,0.1103,,31.1
EC61377060,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61377060,기아,올 뉴 K7,K7,기아 올 뉴 K7 2.4 GDI 리미티드 ,2.4 GDI 리미티드,2.4,2018-02,2018,2018,93142,1290,,1383,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,경인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/142/61377060_1/main/main780.jpg,,N,SELL,올 뉴 K7 2018±1,20,1190.0,94728,-0.084,0.0167,,31.1
EC61374580,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61374580,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.3 GDI 노블레스 스페셜,3.3 GDI 노블레스 스페셜,3.3,2017-01,2017,2017,93339,1290,,1383,가솔린,가솔린,오토,3342,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/148/61374580_1/main/main780.jpg,,N,SELL,올 뉴 K7 2017±1,20,1190.0,94728,-0.084,0.0147,,31.0
EC61405197,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405197,현대,싼타페 더 프라임,싼타페,현대 싼타페 더 프라임 디젤 2.0 2WD 밸류 플러스,디젤 2.0 2WD 밸류 플러스,디젤,2018-02,2018,2018,79634,1280,,1373,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,서초직영점 서울,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61405197_045.jpg,출퇴근용|영업용,N,SELL,싼타페 더 프라임 2018±1,9,1250,104400,-0.024,0.2372,,30.8
EC61396682,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396682,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 트렌디,1.4 가솔린 트렌디,1.4,2018-04,2018,2018,77185,1040,,1116,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/148/61396682_1/main/main780.jpg,,N,SELL,스토닉 2018±1 / 1.4 계열,19,1120,77185,0.0714,0.0,트림계열 세분(가격 산포 큼),30.7
EC61361273,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61361273,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 터보 익스클루시브 ,2.0 터보 익스클루시브,2.0,2017-04,2017,2018,78687,1230,,1319,가솔린,가솔린,오토,1998,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/05/167/61361273_1/main/main780.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,-0.0165,0.1587,,30.6
EC61407828,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407828,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 ,2.0 스마트,2.0,2017-10,2017,2018,89194,1150,,1234,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61407828_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,0.0496,0.0463,,30.5
EC61390299,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61390299,기아,스포티지 4세대,스포티지,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지 ,디젤 2.0 2WD 프레스티지,디젤,2018-04,2018,2018,103377,1010,,1084,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61390299_045.jpg,출퇴근용|영업용,N,SELL,스포티지 4세대 2018±1,8,1125.0,97402,0.1022,-0.0613,,30.3
EC61385928,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61385928,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2018-01,2018,2018,104372,1170,,1255,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,해운대직영점 경남,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61385928_045.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,0.0565,0.0247,,30.1
EC61397081,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61397081,기아,스토닉,스토닉,기아 스토닉 1.0 터보 프레스티지,1.0 터보 프레스티지,1.0,2019-03,2019,2019,77045,1150,,1234,가솔린,가솔린,오토,998,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,오산동탄직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/093/61397081_1/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,-0.0268,0.0018,,30.1
EC61409727,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61409727,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 모던 ,2.4 모던,2.4,2018-09,2018,2019,113428,1270,,1362,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,청주직영점 충북,,,https://img.kcar.com/3dcarpicture/2026/09/114/61409727_1/main/main780.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,-0.0242,-0.0599,,30.0
EC61385685,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61385685,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 프리미엄,1.6 프리미엄,1.6,2018-09,2018,2019,109450,1280,,1373,가솔린,가솔린,오토,1598,세단,준중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,포항직영점 경북,,,https://img.kcar.com/3dcarpicture/2026/07/162/61385685_3/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2018±1,17,1190,84121,-0.0756,-0.3011,,30.0
EC61360351,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61360351,현대,코나,코나,현대 코나 1.6 터보 2WD 모던 아트,1.6 터보 2WD 모던 아트,1.6,2017-11,2017,2018,113821,1120,,1201,가솔린,가솔린,오토,1591,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,세종공주직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/169/61360351_1/main/main780.jpg,,N,SELL,코나 2017±1,11,1110,95210,-0.009,-0.1955,,30.0
EC61406473,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406473,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트 베스트 초이스 패키지,1.6 스마트 베스트 초이스 패키지,1.6,2019-08,2019,2020,98381,1190,,1276,가솔린,가솔린,오토,1598,세단,준중형차,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,전주직영점 전북,,,https://img.kcar.com/3dcarpicture/2026/09/129/61406473_2/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,-0.0085,-0.1652,,30.0
EC61389076,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61389076,현대,그랜저 HG,그랜저,현대 그랜저 HG HG240 모던 컬렉션 ,HG240 모던 컬렉션,HG240,2017-01,2017,2017,108996,860,,923,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,세종공주직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/07/169/61389076_1/main/main780.jpg,,N,SELL,그랜저 HG 2017±1,2,,,,,비교불가(그룹 2대<3),30.0
EC61390537,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61390537,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 모던 ,2.4 모던,2.4,2019-11,2019,2019,119963,1260,,1351,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61390537_045.jpg,,N,SELL,그랜저 IG 2019±1,14,1245.0,106593,-0.012,-0.1254,,30.0
EC61406439,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406439,기아,올 뉴 K7,K7,기아 올 뉴 K7 2.4 GDI 프레스티지 ,2.4 GDI 프레스티지,2.4,2018-06,2018,2018,106208,1190,,1276,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,김포직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/087/61406439_1/main/main780.jpg,,N,SELL,올 뉴 K7 2018±1,20,1190.0,94728,0.0,-0.1212,,30.0
EC61378757,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61378757,기아,더 뉴 카렌스,카렌스,기아 더 뉴 카렌스 2.0 LPI 프레스티지 ,2.0 LPI 프레스티지,2.0,2018-07,2018,2018,54457,1290,,1383,LPG,LPG,오토,1999,미니밴,RV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,일산직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture07/pic6137/kcarM_61378757_045.jpg,영업용,N,SELL,더 뉴 카렌스 2018±1,2,,,,,비교불가(그룹 2대<3),30.0
EC61404934,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404934,기아,올 뉴 K7,K7,기아 올 뉴 K7 2.4 GDI 리미티드 ,2.4 GDI 리미티드,2.4,2017-03,2017,2017,94914,1230,,1319,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,장한평직영점 서울,,,https://img.kcar.com/3dcarpicture/2026/08/095/61404934_2/main/main780.jpg,,N,SELL,올 뉴 K7 2017±1,20,1190.0,94728,-0.0336,-0.002,,30.0
EC61405240,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405240,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.3 GDI 리미티드 플러스 ,3.3 GDI 리미티드 플러스,3.3,2018-04,2018,2018,108555,1300,,1394,가솔린,가솔린,오토,3342,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,해운대직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61405240_045.jpg,,N,SELL,올 뉴 K7 2018±1,20,1190.0,94728,-0.0924,-0.146,,30.0
EC61398010,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61398010,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 가솔린 9인승 노블레스 ,가솔린 9인승 노블레스,가솔린,2017-08,2017,2018,94513,1290,,1383,가솔린,가솔린,오토,3342,미니밴,RV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,청주직영점 충북,,,https://img.kcar.com/3dcarpicture/2026/08/114/61398010_2/main/main780.jpg,,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,-0.0932,-0.0689,,30.0
EC61391531,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61391531,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.0 GDI 리미티드 ,3.0 GDI 리미티드,3.0,2018-07,2018,2018,107504,1260,,1351,가솔린,가솔린,오토,2999,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61391531_045.jpg,,N,SELL,올 뉴 K7 2018±1,20,1190.0,94728,-0.0588,-0.1349,,30.0
EC61395068,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395068,기아,K3 GT,K3,기아 K3 GT 1.6 터보 5도어 플러스,1.6 터보 5도어 플러스,1.6,2019-02,2019,2019,117377,1280,,1373,가솔린,가솔린,오토,1591,해치백,준중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,인천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61395068_045.jpg,,N,SELL,K3 GT 2019±1,2,,,,,비교불가(그룹 2대<3),30.0
EC61398703,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61398703,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 ,2.0 스마트,2.0,2017-11,2017,2018,97031,1220,,1308,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,서초직영점 서울,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61398703_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,-0.0083,-0.0375,,30.0
EC61406336,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406336,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 노블레스,2.0 노블레스,2.0,2018-03,2018,2019,113858,1290,,1383,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,강서직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/014/61406336_1/main/main780.jpg,,N,SELL,더 뉴 K5 2세대 2018±1,14,1175.0,79514,-0.0979,-0.4319,,30.0
EC61401945,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401945,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 스페셜 ,2.0 스마트 스페셜,2.0,2018-08,2018,2019,96110,1290,,1383,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,천안직영점 충남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61401945_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,-0.0617,-0.0329,,30.0
EC61403454,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403454,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 스페셜 ,2.0 스마트 스페셜,2.0,2018-09,2018,2019,93525,1270,,1362,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,일산직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61403454_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,-0.0453,-0.0051,,30.0
EC61388276,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61388276,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 1.6 터보 프리미엄 ,1.6 터보 프리미엄,1.6,2017-05,2017,2018,119736,1250,,1340,가솔린,가솔린,오토,1591,세단,중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,해운대직영점 경남,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61388276_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,-0.0331,-0.2803,,30.0
EC61408877,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408877,기아,K5 2세대,K5,기아 K5 2세대 2.0 MX 스타일 에디션,2.0 MX 스타일 에디션,2.0,2018-02,2018,2018,111647,980,,1052,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61408877_045.jpg,,N,SELL,K5 2세대 2018±1,8,980.0,103084,0.0,-0.0831,,30.0
EC61401357,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401357,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-09,2017,2018,116047,1140,,1223,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61401357_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.0656,-0.0898,,29.8
EC61401378,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401378,기아,스포티지 4세대,스포티지,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지 ,디젤 2.0 2WD 프레스티지,디젤,2017-12,2017,2018,105654,1090,,1169,디젤,디젤,오토,1995,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,세종공주직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/169/61401378_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스포티지 4세대 2017±1,8,1125.0,97402,0.0311,-0.0847,,29.7
EC61396512,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396512,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 LPI 모던 ,LPI 모던,LPI,2017-11,2017,2018,88702,1160,,1244,LPG,LPG,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,광주수완직영점 전남,,,https://img.kcar.com/3dcarpicture/2026/08/081/61396512_1/main/main780.jpg,영업용,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,0.0413,0.0516,,29.6
EC61383033,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61383033,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 스페셜,2.4 프리미엄 스페셜,2.4,2017-03,2017,2018,91427,1290,,1383,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,수원신갈직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61383033_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,-0.0574,0.1414,,29.4
